35	1169	3
35	1170	2
35	1171	1
35	1172	1
35	1173	1
35	1174	1
36	198	274
36	209	262
36	230	254
36	333	318
36	430	448
36	464	292
36	470	345
36	481	308
36	488	358
36	493	611
37	227	441
37	233	434
37	374	252
37	565	274
37	578	330
37	599	308
37	631	1395
37	845	273
37	875	238
37	1098	276
38	65	3008
38	88	792
38	89	20
38	176	25
38	182	507
38	187	21
38	190	134
38	203	180
38	227	118
38	228	153
39	19	57
39	47	50
39	81	52
39	181	71
39	841	93
39	843	54
39	954	91
39	1250	320
39	1251	124
39	1252	119
40	34	1585
40	38	404
40	1020	196
40	1066	366
40	1292	1351
40	1293	1097
40	1294	1046
40	1295	969
40	1296	927
40	1297	845
41	843	637
41	917	7225
41	918	2266
41	922	1453
41	928	845
41	942	3522
41	947	806
41	954	580
41	957	650
41	1257	1085
42	89	122
42	154	1637
42	173	199
42	182	670
42	184	558
42	190	2336
42	191	161
42	204	704
42	221	707
42	225	192
43	56	2691
43	58	162
43	64	6390
43	65	635
43	70	192
43	80	431
43	81	207
43	84	137
43	88	582
43	89	301
44	25	145
44	67	162
44	152	132
44	163	915
44	190	312
44	215	335
44	226	130
44	227	1493
44	234	156
44	418	628
45	161	443
45	288	6497
45	289	548
45	291	143
45	292	515
45	293	370
45	295	174
45	300	851
45	302	113
45	306	822
46	288	31427
46	289	1016
46	290	669
46	291	248
46	292	1052
46	295	3269
46	299	527
46	300	3579
46	301	668
46	302	284
47	230	7454
47	257	346
47	288	1194
47	289	12197
47	291	781
47	292	1075
47	293	451
47	294	302
47	298	642
47	299	340
48	67	17476
48	89	112
48	157	60
48	176	33
48	180	586
48	220	240
48	227	15
48	230	18
48	246	19
48	258	9
49	89	156
49	166	87
49	223	80
49	288	124
49	289	137
49	299	102
49	306	108
49	308	86
49	310	117
49	312	282
50	59	300
50	65	1984
50	159	790
50	163	759
50	171	419
50	173	278
50	207	3642
50	220	251
50	221	210
50	227	2135
51	173	339
51	188	1074
51	198	708
51	225	531
51	503	1446
51	706	202
51	707	1231
51	726	139
51	806	1122
51	841	2490
52	355	94
52	455	93
52	464	107
52	489	131
52	500	102
52	805	197
52	815	134
52	816	622
52	825	84
52	831	170
53	67	64
53	89	1872
53	187	24
53	288	1620
53	289	267
53	292	332
53	293	207
53	296	360
53	300	4332
53	302	56
54	67	57
54	71	136
54	88	44
54	288	118
54	289	16391
54	291	201
54	292	233
54	296	61
54	298	73
54	299	214
55	154	1485
55	190	568
55	220	374
55	227	468
55	267	358
55	276	761
55	278	481
55	331	648
55	425	757
55	429	419
56	159	497
56	171	822
56	173	404
56	207	484
56	228	1072
56	366	430
56	424	1934
56	436	351
56	438	550
56	488	676
57	207	141
57	234	50
57	288	179
57	289	53
57	292	28
57	295	23
57	300	279
57	333	1555
57	344	1600
57	377	32
58	89	1770
58	288	5
58	289	4474
58	291	4
58	292	1000
58	295	8
58	300	1412
58	302	224
58	318	7
58	321	236
59	27	1105
59	36	810
59	56	832
59	67	757
59	72	3445
59	190	3458
59	227	1472
59	233	16419
59	238	870
59	296	458
60	113	40
60	126	38
60	204	43
60	210	75
60	416	113
60	418	158
60	621	55
60	755	42
60	1106	75
60	1163	40
61	163	316
61	196	414
61	212	181
61	227	645
61	246	249
61	261	291
61	270	625
61	418	452
61	439	550
61	604	361
62	54	125
62	64	91
62	65	745
62	70	70
62	72	6918
62	75	59
62	81	76
62	154	272
62	173	443
62	182	1040
63	159	132
63	163	147
63	183	73
63	190	172
63	193	79
63	203	65
63	212	127
63	227	170
63	234	151
63	554	103
64	80	326
64	154	141
64	157	546
64	266	175
64	271	216
64	285	320
64	576	749
64	601	1679
64	987	615
64	1139	152
65	209	355
65	333	183
65	371	2718
65	377	132
65	463	104
65	464	68
65	472	255
65	475	106
65	488	1189
65	489	88
66	59	367
66	61	603
66	68	459
66	72	1303
66	85	888
66	98	310
66	99	497
66	100	417
66	874	427
66	880	313
68	67	624
68	89	916
68	239	63
68	257	682
68	283	63
68	285	96
68	288	603
68	289	591
68	290	137
68	292	105
69	154	746
69	195	521
69	210	621
69	267	238
69	271	317
69	331	290
69	427	187
69	429	232
69	441	231
69	527	203
70	173	595
70	190	526
70	207	419
70	228	302
70	229	232
70	234	581
70	245	321
70	428	372
70	432	196
70	475	695
71	707	285
71	843	236
71	917	562
71	918	575
71	920	1561
71	922	148
71	923	80
71	930	243
71	936	569
71	944	394
72	58	2
72	67	51
72	71	23
72	89	19
72	157	3
72	251	1
72	257	6
72	265	37
72	285	23
72	289	34
73	30	782
73	36	294
73	51	1962
73	68	329
73	82	403
73	91	217
73	155	157
73	157	162
73	229	163
73	441	205
74	161	392
74	185	136
74	321	548
74	461	569
74	518	170
74	641	138
74	646	929
74	786	110
74	802	673
74	951	204
75	67	302
75	89	1342
75	157	102
75	161	195
75	209	126
75	230	517
75	288	848
75	289	1499
75	292	1553
75	295	725
76	367	1011
76	369	562
76	375	1006
76	376	676
76	388	670
76	393	1276
76	397	3563
76	1857	746
76	1904	808
76	1910	1093
77	155	163
77	183	128
77	190	193
77	207	10867
77	210	104
77	227	1367
77	229	555
77	230	203
77	424	1221
77	430	924
78	154	117
78	174	109
78	181	163
78	489	110
78	603	1202
78	744	779
78	757	255
78	759	92
78	778	132
78	785	108
79	157	30226
79	180	119
79	228	17
79	241	53
79	251	48
79	257	90
79	285	23
79	288	95
79	289	201
79	291	111
80	779	245
80	805	1170
80	813	281
80	815	7
80	816	1375
80	818	508
80	823	1353
80	825	27
80	830	4
80	831	147
81	278	147
81	1641	115
81	1979	356
81	2217	859
81	2218	522
81	2219	477
81	2220	384
81	2221	359
81	2222	338
81	2223	338
82	412	140
82	419	650
82	426	162
82	433	1617
82	440	266
82	445	107
82	604	134
82	622	909
82	1106	130
82	1117	353
83	163	1881
83	196	724
83	200	532
83	384	931
83	959	910
83	1109	726
83	2298	4449
83	2299	1827
83	2300	1480
83	2301	1375
84	163	215
84	176	117
84	198	217
84	220	88
84	517	147
84	570	90
84	706	507
84	707	502
84	716	129
84	724	1484
85	152	87
85	181	277
85	190	95
85	226	174
85	233	121
85	238	109
85	504	228
85	512	212
85	517	128
85	599	170
86	229	346
86	371	235
86	377	460
86	450	259
86	488	276
86	500	614
86	514	1275
86	516	288
86	517	511
86	706	217
87	161	26
87	257	25
87	265	34
87	285	85
87	288	20
87	289	101
87	292	132
87	294	76
87	295	127
87	300	57
88	159	52
88	196	15
88	199	7
88	204	42
88	210	12
88	211	35
88	223	5
88	433	34
88	440	14
88	592	4
89	190	573
89	207	736
89	209	5627
89	228	818
89	289	421
89	291	1363
89	300	1089
89	302	760
89	318	229
89	321	238
90	190	575
90	227	119
90	230	93
90	356	198
90	360	94
90	389	119
90	511	100
90	538	84
90	734	119
90	735	102
91	441	1063
91	475	418
91	599	1066
91	631	3481
91	859	676
91	867	1104
91	1073	1178
91	1119	625
91	1167	519
91	1203	621
92	89	17
92	288	6
92	289	8
92	290	6
92	295	5
92	296	8
92	300	5
92	301	5
92	302	6
92	306	20
94	72	135
94	76	84
94	88	658
94	154	418
94	159	174
94	199	1283
94	203	1761
94	210	68
94	217	187
94	222	157
95	67	120
95	89	309
95	157	24
95	257	99
95	288	587
95	289	402
95	291	89
95	292	86
95	295	367
95	298	85
96	67	71
96	68	37
96	77	10
96	85	16
96	99	12
96	100	13
96	192	20
96	193	17
96	215	21
96	220	10
97	190	180
97	199	201
97	207	408
97	210	303
97	217	2021
97	225	500
97	418	193
97	419	542
97	432	209
97	492	346
98	55	99
98	65	30
98	67	114
98	88	56
98	89	223
98	155	34
98	157	66
98	161	37
98	227	284
98	230	35
99	66	209
99	70	415
99	72	5915
99	81	73
99	89	45
99	154	222
99	157	130
99	159	58
99	173	1612
99	190	156
100	154	90
100	155	269
100	157	98
100	159	198
100	171	279
100	199	154
100	203	344
100	215	130
100	221	96
100	227	85
101	56	430
101	209	1554
101	220	230
101	226	1663
101	227	611
101	233	555
101	234	737
101	324	92
101	377	1010
101	412	1888
102	192	816
102	197	4658
102	198	415
102	199	602
102	202	1708
102	205	563
102	212	1015
102	227	3395
102	230	588
102	271	290
103	64	56
103	65	53
103	72	1733
103	75	66
103	89	69
103	154	168
103	159	46
103	166	23
103	182	19
103	190	36
104	188	3506
104	192	9999
104	229	1786
104	230	2673
104	234	2299
104	289	8544
104	324	2448
104	378	2192
104	383	2137
104	425	1763
105	616	285
105	744	293
105	748	285
105	753	113
105	755	116
105	756	158
105	772	171
105	778	189
105	1222	523
105	1423	91
106	460	655
106	603	851
106	969	916
106	1142	927
106	1191	1027
106	1481	984
106	1515	741
106	2679	1595
106	2680	554
106	2685	715
107	198	3089
107	201	7283
107	220	4108
107	234	1359
107	380	1698
107	460	2618
107	517	3398
107	592	20000
107	707	45407
107	724	4263
108	15	278
108	28	675
108	47	506
108	152	345
108	188	785
108	517	488
108	841	492
108	1131	434
108	1214	393
108	1229	330
109	157	114
109	176	96
109	180	238
109	227	219
109	234	105
109	253	252
109	424	156
109	724	174
109	732	766
109	735	511
110	89	2770
110	257	977
110	265	796
110	288	6955
110	289	12705
110	291	812
110	292	1452
110	294	591
110	295	1084
110	300	1651
111	173	435
111	197	503
111	207	719
111	226	1079
111	233	2965
111	238	834
111	407	354
111	432	213
111	441	406
111	533	1394
113	176	2372
113	198	48199
113	220	1570
113	230	744
113	234	1908
113	377	3371
113	475	8289
113	498	2124
113	510	2469
113	519	1058
113	614	1803
114	96	22
114	99	29
114	163	542
114	176	37
114	183	52
114	203	40
114	212	156
114	227	822
114	424	25
114	533	30
115	683	1
115	718	1
115	728	2
115	992	1
115	1160	1
115	1244	1
115	2842	3
115	2855	1
115	2862	10
115	2863	4
116	248	813
116	249	268
116	267	1851
116	276	145
116	475	162
116	527	333
116	619	321
116	1613	466
116	1620	321
116	1622	145
117	55	405
117	59	653
117	61	259
117	67	540
117	72	3365
117	91	641
117	96	234
117	99	192
117	100	232
117	157	430
118	377	255
118	481	196
118	488	684
118	498	212
118	502	353
118	503	591
118	504	900
118	505	682
118	517	370
118	536	530
119	188	2356
119	370	304
119	503	262
119	517	139
119	724	377
119	806	122
119	812	486
119	813	224
119	820	130
119	821	178
120	157	76
120	191	134
120	257	441
120	288	102
120	289	1256
120	290	297
120	291	700
120	292	249
120	293	73
120	294	35
121	161	109
121	257	54
121	283	62
121	288	381
121	289	1310
121	290	76
121	292	1430
121	295	530
121	300	581
121	301	32
122	586	14
122	588	19
122	599	16
122	610	12
122	613	16
122	625	13
122	735	16
122	863	24
122	1130	16
122	1232	22
123	64	324
123	88	16108
123	210	3566
123	225	301
123	366	1128
123	440	454
123	489	432
123	604	3642
123	691	374
123	703	960
124	63	784
124	65	191
124	70	119
124	72	16424
124	75	271
124	154	259
124	157	91
124	173	1722
124	182	215
124	187	424
125	65	206
125	67	102
125	88	318
125	89	74
125	166	126
125	176	321
125	227	23792
125	292	83
125	306	70
125	377	115
126	67	605
126	89	1366
126	159	194
126	182	748
126	184	281
126	229	795
126	256	133
126	288	432
126	289	738
126	292	672
127	89	409
127	227	429
127	234	459
127	371	445
127	486	370
127	497	406
127	504	748
127	533	952
127	537	411
127	843	398
128	54	470
128	72	1491
128	96	811
128	99	632
128	159	627
128	172	606
128	182	2569
128	193	1985
128	206	1117
128	211	1223
129	67	369
129	71	73
129	89	4111
129	257	484
129	265	90
129	288	953
129	289	440
129	292	267
129	293	366
129	294	96
130	67	519
130	71	445
130	89	610
130	157	98
130	161	132
130	241	64
130	251	87
130	257	1195
130	265	154
130	285	197
131	250	106
131	418	74
131	441	158
131	757	108
131	1207	113
131	1946	84
131	2244	110
131	3003	131
131	3130	690
131	3131	353
132	89	1267
132	182	1940
132	191	457
132	257	101
132	288	3310
132	289	495
132	294	113
132	295	1534
132	299	71
132	300	1027
133	89	189
133	157	317
133	257	160
133	288	442
133	289	696
133	290	272
133	291	84
133	292	1213
133	295	115
133	300	603
134	67	45
134	89	81
134	257	64
134	288	1600
134	289	588
134	292	355
134	299	200
134	308	575
134	312	96
134	317	156
135	9	488
135	30	603
135	55	954
135	67	1040
135	72	520
135	89	5116
135	166	561
135	173	544
135	288	581
135	289	2350
136	67	178
136	89	218
136	257	506
136	288	483
136	289	1665
136	290	150
136	291	339
136	292	1587
136	293	176
136	294	551
137	56	1512
137	58	1569
137	64	409
137	65	536
137	67	1085
137	70	345
137	71	525
137	88	442
137	154	2178
137	167	897
139	190	93
139	228	142
139	333	121
139	371	166
139	377	168
139	378	233
139	405	173
139	475	457
139	486	329
139	487	116
140	126	1184
140	154	1559
140	170	486
140	190	2044
140	195	538
140	196	540
140	199	714
140	203	517
140	207	1058
140	211	400
141	54	61
141	72	40
141	86	67
141	89	71
141	159	124
141	163	36
141	173	57
141	190	135
141	227	160
141	298	89
142	36	75
142	51	221
142	59	470
142	67	120
142	72	61
142	159	1533
142	429	384
142	441	69
142	466	75
142	599	93
143	157	2598
143	161	2140
143	192	7007
143	227	2705
143	251	1156
143	258	1071
143	262	1140
143	292	926
143	359	1179
143	389	1336
144	67	100
144	89	381
144	157	1874
144	161	39
144	257	202
144	285	372
144	288	938
144	289	1508
144	292	640
144	294	27
145	97	447
145	191	625
145	204	407
145	257	558
145	288	801
145	290	335
145	291	837
145	292	761
145	293	688
145	294	534
146	89	2162
146	97	200
146	257	1640
146	288	23830
146	289	2426
146	290	1003
146	291	422
146	292	221
146	294	306
146	295	4291
147	67	1165
147	155	3649
147	209	1105
147	257	496
147	283	164
147	288	971
147	289	20876
147	291	4725
147	292	2722
147	293	2126
148	206	214
148	233	170
148	429	430
148	436	336
148	512	244
148	567	345
148	619	227
148	632	195
148	785	223
148	1118	214
149	89	2178
149	159	606
149	173	1350
149	198	1300
149	230	337
149	291	183
149	300	233
149	302	499
149	306	558
149	342	339
150	155	114
150	157	123
150	161	54
150	190	58
150	227	161
150	251	47
150	257	843
150	265	190
150	283	40
150	288	61
151	155	57
151	184	135
151	198	50
151	204	70
151	283	329
151	328	196
151	342	56
151	355	150
151	378	77
151	417	121
152	207	557
152	220	565
152	227	139
152	234	173
152	289	534
152	293	224
152	298	225
152	300	229
152	318	206
152	324	345
153	154	98
153	159	479
153	162	268
153	174	236
153	188	151
153	189	1016
153	190	107
153	215	202
153	223	147
153	225	138
154	18	13
154	41	25
154	198	10
154	209	12
154	227	14
154	289	15
154	318	17
154	378	89
154	412	12
154	472	20
155	206	720
155	441	642
155	599	1768
155	732	833
155	861	681
155	864	859
155	866	1252
155	870	573
155	875	3529
155	1083	2496
156	88	26
156	89	18
156	154	748
156	157	31
156	159	5
156	163	530
156	170	185
156	171	7
156	190	31
156	196	5
157	176	109
157	228	445
157	300	255
157	466	73
157	607	73
157	630	84
157	706	509
157	710	58
157	712	88
157	868	161
158	290	227
158	291	287
158	294	114
158	305	243
158	311	171
158	318	533
158	325	204
158	342	170
158	359	252
158	374	843
159	65	541
159	67	4115
159	70	930
159	72	685
159	90	917
159	155	1226
159	173	4171
159	182	1154
159	189	1333
159	220	559
161	56	1754
161	63	1059
161	407	2169
161	487	34180
161	503	1682
161	519	1739
161	785	4020
161	812	2031
161	815	2196
161	953	1170
162	67	278
162	89	486
162	172	186
162	227	446
162	289	835
162	293	538
162	295	323
162	297	264
162	302	383
162	304	208
163	356	845
163	360	416
163	892	214
163	1447	378
163	1459	541
163	2436	769
163	2439	377
163	2442	432
163	2447	792
163	2449	352
164	154	9887
164	157	1357
164	159	1747
164	188	1917
164	190	2490
164	198	1517
164	204	8072
164	215	2021
164	217	2257
164	226	2254
166	96	123
166	159	985
166	173	379
166	192	278
166	197	225
166	199	158
166	200	202
166	205	669
166	212	98
166	223	371
168	107	575
168	154	234
168	440	2145
168	622	313
168	629	905
168	703	353
168	748	649
168	757	195
168	1097	236
168	1109	271
170	234	1072
170	503	1292
170	504	455
170	512	1325
170	517	2491
170	614	731
170	707	1184
170	758	1541
170	768	679
170	815	509
171	88	115
171	154	1594
171	170	61
171	190	145
171	207	398
171	220	46
171	228	96
171	229	111
171	237	98
171	250	49
172	80	456
172	154	272
172	163	929
172	167	188
172	173	1175
172	190	538
172	196	179
172	207	216
172	226	229
172	228	664
173	159	272
173	163	248
173	173	578
173	190	174
173	207	291
173	210	295
173	215	212
173	225	196
173	227	206
173	412	179
174	184	137
174	191	209
174	204	195
174	206	146
174	217	876
174	220	234
174	229	182
174	329	95
174	403	132
174	463	93
175	265	2289
175	289	2160
175	344	5592
175	356	2167
175	360	3003
175	364	1333
175	461	620
175	463	831
175	465	820
175	544	763
176	51	4266
176	59	521
176	72	2448
176	154	396
176	170	396
176	173	1168
176	223	1165
176	225	4364
176	227	2861
176	228	812
177	154	593
177	163	2022
177	188	2208
177	206	496
177	220	615
177	227	4781
177	250	569
177	370	616
177	407	2026
177	429	767
178	218	274
178	383	328
178	607	635
178	812	340
178	820	450
178	821	387
178	824	621
178	837	613
178	868	499
178	917	1227
179	67	238
179	72	171
179	89	4263
179	157	895
179	159	702
179	173	1020
179	227	188
179	230	95
179	234	232
179	288	162
180	159	32
180	162	73
180	226	20
180	233	21
180	517	17
180	755	20
180	769	16
180	821	19
180	1046	20
180	1192	42
181	187	804
181	190	2253
181	227	95
181	234	565
181	245	620
181	498	284
181	517	1277
181	758	428
181	857	142
181	868	142
182	258	220
182	297	361
182	333	814
182	344	470
182	474	1270
182	885	259
182	903	702
182	961	720
182	966	407
182	986	420
183	61	140
183	67	497
183	69	129
183	72	3571
183	77	123
183	99	290
183	154	585
183	157	213
183	159	844
183	163	374
184	64	242
184	67	94
184	70	104
184	72	175
184	81	101
184	89	231
184	152	110
184	154	282
184	163	98
184	166	138
185	59	73
185	61	123
185	64	24
185	72	100
185	159	163
185	187	69
185	193	27
185	486	42
185	504	53
185	851	94
186	190	9
186	198	19
186	220	9
186	230	31
186	288	46
186	289	77
186	291	562
186	292	15
186	293	93
186	300	451
187	62	246
187	65	559
187	72	807
187	91	391
187	98	729
187	152	2114
187	159	218
187	163	1234
187	186	469
187	187	335
188	3470	1
189	7	553
189	173	602
189	190	944
189	198	418
189	226	375
189	230	679
189	233	840
189	234	306
189	377	1769
189	378	872
189	436	417
190	289	3199
190	292	454
190	455	2341
190	803	508
190	1081	21711
190	1460	986
190	2934	711
190	3173	573
190	3557	456
190	3762	1079
191	51	23
191	52	28
191	66	17
191	72	463
191	75	18
191	157	15
191	171	13
191	187	101
191	190	18
191	197	18
192	2579	48
192	2586	1407
192	2971	97
192	3727	39
192	3997	5427
192	3998	2360
192	3999	1006
192	4000	663
192	4001	155
192	4002	130
193	63	961
193	64	860
193	72	385
193	84	1034
193	89	384
193	157	409
193	163	5007
193	190	467
193	198	685
193	331	4691
194	58	597
194	70	3020
194	81	632
194	88	1918
194	154	3871
194	163	2138
194	173	700
194	197	1676
194	216	628
194	231	3367
195	163	47
195	190	48
195	208	11
195	210	16
195	212	324
195	220	11
195	227	1434
195	418	33
195	424	31
195	428	63
196	59	323
196	65	976
196	154	1522
196	172	733
196	182	676
196	190	7133
196	206	332
196	207	3348
196	212	378
196	220	626
198	492	641
198	496	496
198	498	654
198	503	692
198	510	493
198	512	6627
198	519	503
198	614	502
198	779	683
198	804	1240
200	65	132
200	88	139
200	93	342
200	99	170
200	163	286
200	176	124
200	198	154
200	227	203
200	228	336
200	389	307
201	72	4192
201	81	144
201	89	201
201	154	137
201	180	104
201	181	154
201	186	215
201	190	232
201	298	99
201	301	136
202	348	124
202	503	89
202	504	327
202	607	71
202	706	716
202	707	1416
202	710	159
202	732	76
202	821	168
202	837	88
203	486	733
203	488	55
203	500	78
203	503	296
203	540	46
203	544	67
203	805	38
203	810	125
203	813	120
203	814	115
204	840	380
204	1201	238
204	1239	123
204	2407	147
204	3714	174
204	3737	1652
204	4118	255
204	4183	1929
204	4184	1064
204	4185	922
205	173	881
205	190	1187
205	209	1161
205	380	660
205	418	625
205	460	1666
205	486	939
205	498	1439
205	500	647
205	537	1508
206	154	85
206	173	83
206	207	468
206	208	310
206	226	47
206	227	101
206	229	46
206	295	51
206	302	225
206	428	145
207	291	291
207	294	159
207	296	238
207	302	340
207	333	245
207	353	128
207	354	494
207	359	1327
207	403	243
207	425	175
208	12	42
208	15	114
208	28	86
208	370	33
208	707	31
208	841	133
208	843	53
208	917	103
208	953	108
208	1254	129
209	67	48
209	209	28
209	257	27
209	288	306
209	289	2041
209	290	79
209	291	197
209	292	46
209	294	26
209	295	240
210	67	130
210	72	56884
210	89	114
210	157	160
210	159	154
210	165	195
210	173	16895
210	187	194
210	190	311
210	220	107
211	30	6713
211	51	128
211	65	1195
211	72	6825
211	89	100
211	153	359
211	154	1208
211	155	224
211	173	235
211	184	110
212	920	25
212	923	25
212	924	87
212	928	103
212	930	47
212	936	112
212	937	101
212	942	58
212	944	38
212	946	77
213	163	390
213	190	1376
213	198	949
213	207	722
213	220	603
213	228	1523
213	229	838
213	234	1029
213	245	323
213	250	324
214	67	5755
214	89	189
214	157	7462
214	227	236
214	285	566
214	288	280
214	289	900
214	292	373
214	295	316
214	298	179
215	88	32
215	215	14
215	230	15
215	250	9
215	429	9
215	499	11
215	533	35
215	614	17
215	707	9
215	732	28
216	72	2182
216	89	153
216	157	39
216	170	38
216	230	239
216	328	51
216	331	40
216	498	44
216	709	90
216	887	60
217	222	129
217	559	116
217	706	219
217	917	148
217	989	151
217	1132	112
217	1206	106
217	1360	100
217	1369	110
217	1504	100
218	70	119
218	72	2806
218	88	192
218	163	183
218	197	85
218	198	119
218	221	75
218	227	856
218	250	94
218	441	91
219	190	1040
219	300	1972
219	324	1438
219	325	915
219	333	803
219	357	972
219	376	1329
219	377	3486
219	408	883
219	453	2349
220	170	48
220	203	110
220	207	67
220	210	54
220	217	146
220	225	66
220	226	61
220	227	135
220	228	65
220	234	201
223	288	2517
223	289	874
223	290	1258
223	291	10946
223	292	908
223	294	1193
223	295	1183
223	297	1411
223	300	1141
223	302	2238
224	59	203
224	61	183
224	67	243
224	72	406
224	96	228
224	99	157
224	157	147
224	159	214
224	172	295
224	187	273
225	503	2178
225	779	2728
225	785	1143
225	813	2545
225	814	1226
225	831	829
225	839	706
225	841	8065
225	842	2809
225	845	1292
226	89	3232
226	230	199
226	257	247
226	288	18539
226	289	117
226	291	190
226	292	673
226	295	849
226	300	1466
226	302	1361
227	67	1690
227	89	10178
227	257	26064
227	288	1575
227	289	8669
227	291	1118
227	292	55045
227	293	292
227	294	319
227	295	5110
228	212	17
228	219	8
228	222	8
228	609	18
228	615	15
228	630	14
228	718	11
228	748	8
228	859	9
228	863	10
229	38	2
229	89	5
229	161	2
229	209	3
229	234	2
229	241	1
229	288	9
229	289	1
229	291	1
229	294	2
230	67	834
230	89	2596
230	257	5434
230	288	609
230	289	1667
230	291	565
230	292	1581
230	294	2801
230	299	2302
230	300	530
231	89	2833
231	161	119
231	257	189
231	288	1706
231	289	2873
231	292	181
231	295	248
231	296	104
231	298	111
231	299	79
232	55	332
232	67	647
232	89	3984
232	241	422
232	251	1192
232	257	7046
232	266	238
232	285	26059
232	288	5062
232	289	11950
233	67	74
233	89	5783
233	228	87
233	288	563
233	289	914
233	292	5531
233	298	27
233	300	1015
233	302	67
233	306	72
234	88	415
234	267	1449
234	271	832
234	276	1586
234	310	411
234	330	255
234	331	1284
234	377	517
234	432	362
234	517	392
235	152	163
235	163	194
235	188	2094
235	441	130
235	503	1019
235	707	347
235	769	547
235	812	1374
235	821	564
235	824	810
236	89	1435
236	154	812
236	190	7774
236	191	1721
236	204	406
236	220	623
236	228	618
236	229	390
236	230	503
236	234	927
237	163	350
237	190	99
237	195	70
237	196	101
237	203	1455
237	207	1135
237	208	543
237	221	547
237	222	70
237	225	72
238	198	360
238	436	337
238	1411	1561
238	1726	412
238	1974	357
238	2375	618
238	3472	783
238	4625	10776
